"","irr_256","irr_284","irr_304","irr_1175","irr_1216","irr_1335","irr_1405","MgII_EXIS","MgII_standard","time.x","xrsa_flux","xrsa_flux_observed","xrsa_flux_electrons","xrsb_flux","xrsb_flux_observed","xrsb_flux_electrons","xrsa_flag","xrsb_flag","xrsa_num","month.y","day.y","hour.y","minute.y","year.y","binary"
"1547",7.9118996e-05,2.6651378e-05,0.00043840622,8.5984946e-05,0.0065000383,0.00018529463,0.00012268647,0.29395044,0.26466125,372525,7.857991e-09,3.477221e-08,2.6914217e-08,7.113505e-08,1.031789e-07,3.2043847e-08,4,0,60,9,16,16,45,2021,0
"1548",7.811398e-05,2.4860969e-05,0.00044850097,8.7538276e-05,0.006612401,0.00018834311,0.0001254513,0.29518604,0.26499772,374316,1.2178688e-08,1.2658677e-08,4.799884e-10,6.654559e-08,6.8167836e-08,1.6222497e-09,0,0,60,9,17,22,36,2021,0
"1549",5.4759956e-05,7.434426e-06,0.0003870214,7.946402e-05,0.0058520604,0.00016829115,0.00011135024,0.28713992,0.2628067,278432,2.550786e-09,3.3349863e-08,3.0799075e-08,2.36573e-09,4.6100116e-08,4.3734385e-08,4,4,60,7,13,8,32,2019,0
"1550",5.996022e-05,8.382005e-06,0.00041902025,8.6396976e-05,0.0062662903,0.00017960422,0.000119189404,0.2870934,0.26279405,476128,7.2064297e-09,8.425352e-09,1.2189225e-09,5.9266707e-09,7.6223845e-09,1.6957136e-09,0,0,60,11,27,15,28,2018,0
"1551",7.374254e-05,2.1067419e-05,0.00044358757,8.608335e-05,0.0065265833,0.00018624729,0.00012352735,0.29838046,0.26586756,205298,2.193647e-08,8.0235075e-08,5.8298607e-08,2.3723852e-07,2.9183235e-07,5.4593823e-08,4,0,60,5,23,13,38,2021,0
"1552",6.0707647e-05,1.2885262e-05,0.00039961893,8.1903796e-05,0.005973479,0.00017182625,0.00011244099,0.28855276,0.26319146,293056,3.2273404e-09,2.4887028e-08,2.1659687e-08,8.385091e-09,4.3113175e-08,3.4728085e-08,4,4,60,7,23,12,16,2018,0
"1553",6.0455077e-05,8.698103e-06,0.00040372388,8.1118385e-05,0.006012626,0.000171891,0.00011360826,0.28967312,0.26349652,258206,1.0328254e-08,1.1222494e-08,8.9424057e-10,7.20764e-09,1.0520964e-08,3.313324e-09,0,0,60,6,28,7,26,2020,0
"1554",7.419437e-05,1.7839833e-05,0.00044230264,8.7175504e-05,0.006515856,0.00018672041,0.00012212919,0.29510528,0.26497573,150913,6.8340578e-09,1.3956279e-08,7.1222215e-09,5.519325e-08,9.4777604e-08,3.9584357e-08,4,0,60,4,15,19,13,2021,0
"1555",6.853501e-05,1.5095552e-05,0.0004402446,8.723601e-05,0.0064745415,0.00018402134,0.000121826306,0.2889818,0.26330826,17333,5.998446e-09,8.390738e-09,2.3922917e-09,6.2406675e-09,1.0938506e-08,4.697838e-09,0,0,59,1,13,0,53,2018,0
"1556",5.9143236e-05,9.147104e-06,0.0004004972,8.0748956e-05,0.0060166786,0.00017037612,0.00011276018,0.28941888,0.2634273,294346,6.694854e-09,1.1843965e-08,5.149111e-09,7.5982545e-09,1.3030304e-08,5.43205e-09,0,0,60,7,23,9,46,2020,0
"1557",5.794101e-05,7.03367e-06,0.0004130072,8.640546e-05,0.006254748,0.00017973909,0.00011827076,0.2870108,0.26277155,65881,2.9510623e-09,1.3237054e-08,1.0285992e-08,4.0360666e-09,1.6478982e-08,1.2442915e-08,4,4,60,2,15,18,1,2020,0
"1558",5.8068563e-05,7.0939486e-06,0.00041330024,8.643766e-05,0.0062661413,0.00018040971,0.00011871896,0.2880106,0.26304382,94807,4.928679e-09,9.222295e-09,4.2936157e-09,1.4715223e-09,1.0679088e-08,9.207565e-09,0,4,60,3,6,20,7,2020,0
"1559",5.9065176e-05,7.08316e-06,0.0004161265,8.621566e-05,0.006303008,0.00018094192,0.000119012315,0.287764,0.26297665,61371,1e-09,2.1139213e-08,2.112455e-08,3.3457697e-09,2.1426663e-08,1.8080895e-08,4,4,60,2,12,14,51,2020,0
"1560",5.8672835e-05,6.922871e-06,0.00041330408,8.511628e-05,0.006241904,0.00017974392,0.00011844039,0.2873851,0.26287347,79303,4.7032342e-09,1.862306e-08,1.3919826e-08,1e-09,2.4358139e-08,2.5067159e-08,4,4,60,2,25,1,43,2020,0
"1561",5.8752237e-05,7.488901e-06,0.0004006868,8.137172e-05,0.005991592,0.000171804,0.00011312585,0.28916985,0.26335946,253654,6.9603097e-09,7.2526607e-09,2.9235123e-10,4.5811417e-09,6.100692e-09,1.5195503e-09,0,0,60,6,25,3,34,2020,0
"1562",6.197623e-05,8.876603e-06,0.00042514814,8.804427e-05,0.006341942,0.00018232394,0.00011898801,0.28833812,0.263133,504048,1.0937044e-08,2.5352639e-08,1.4415594e-08,8.127976e-09,2.0019803e-08,1.1891828e-08,4,4,60,12,17,0,48,2018,0
"1563",5.6038945e-05,7.0601454e-06,0.00040483114,8.4754385e-05,0.006140407,0.00017589924,0.000116395386,0.28664666,0.2626724,426171,5.102329e-09,6.1264993e-09,1.0241705e-09,1.6057101e-09,4.8088364e-09,3.2031262e-09,0,4,60,10,23,22,51,2019,0
"1564",8.4732455e-05,3.0088502e-05,0.0004668704,9.2711496e-05,0.006945234,0.0001992984,0.00013117414,0.29922694,0.26609805,460912,7.2954505e-09,1.0636809e-08,3.3413587e-09,8.293544e-08,9.347638e-08,1.05409415e-08,0,0,60,11,17,1,52,2021,0
"1565",5.8009886e-05,7.314778e-06,0.00041754748,8.6443135e-05,0.0062932116,0.00018108738,0.0001192497,0.28830495,0.26312396,451561,4.842604e-09,8.380708e-09,3.5381031e-09,3.5104242e-09,1.11469705e-08,7.6365465e-09,0,4,60,11,10,14,1,2019,0
"1566",7.379646e-05,1.7419887e-05,0.00044945237,8.9962814e-05,0.006701516,0.00019140415,0.00012599863,0.29318517,0.26445287,44445,4.4773008e-09,4.9807525e-08,4.5330225e-08,1.4056903e-08,5.3252368e-08,3.9195466e-08,4,4,59,1,31,20,45,2021,0
"1567",6.0284925e-05,1.00489415e-05,0.00040597835,8.042943e-05,0.0060737683,0.00017319675,0.00011403871,0.287916,0.26301804,399280,2.0907844e-09,4.416153e-09,2.325369e-09,7.918402e-09,1.40646e-08,6.1461987e-09,4,0,60,10,5,6,40,2018,0
"1568",5.578626e-05,7.5540784e-06,0.0003986587,8.134574e-05,0.0060079675,0.00017238154,0.000113128306,0.2883564,0.26313797,337516,7.0467507e-09,9.92804e-09,2.8812894e-09,3.1085408e-09,9.9883355e-09,6.879795e-09,0,4,60,8,23,9,16,2019,0
"1569",7.318324e-05,1.841817e-05,0.00043517663,8.487444e-05,0.006458616,0.0001820717,0.00012056884,0.2960436,0.26523122,189937,5.925161e-09,9.567595e-09,3.6424337e-09,4.1775955e-08,5.6087178e-08,1.43112215e-08,0,0,60,5,12,21,37,2021,0
"1570",5.9838465e-05,8.294155e-06,0.00041528468,8.4268926e-05,0.0060982388,0.00017914381,0.00011766557,0.28817463,0.26308846,89530,7.3205455e-09,4.1038046e-08,3.3717498e-08,5.65132e-09,4.656479e-08,4.091347e-08,4,4,60,3,4,4,10,2019,0
"1571",7.4025724e-05,1.8254332e-05,0.00044623046,8.808431e-05,0.006641882,0.00018992656,0.00012506443,0.2949926,0.26494503,82996,7.1884747e-09,4.68855e-08,3.9697024e-08,6.377443e-08,1.0709211e-07,4.331768e-08,4,0,60,2,27,15,16,2021,0
"1572",5.8909838e-05,8.315721e-06,0.00041486087,8.620177e-05,0.0062381546,0.00018036985,0.00011846246,0.28766495,0.26294968,453097,1e-09,5.5603316e-08,7.194594e-08,1e-09,7.72262e-08,8.825141e-08,4,4,60,11,11,15,37,2018,0
"1573",8.2707455e-05,2.301545e-05,0.00046793793,9.113675e-05,0.0069111157,0.0001977693,0.00012896047,0.29653457,0.2653649,491201,4.482781e-09,1.673056e-08,1.2247779e-08,1.658389e-08,3.615734e-08,1.9573447e-08,4,4,60,12,8,2,41,2021,0
"1574",7.917147e-05,2.2096001e-05,0.00045888266,9.062627e-05,0.006819765,0.0001964738,0.00012810918,0.2948519,0.2649067,494333,1e-09,1.3519326e-08,1.25359225e-08,1.6564913e-08,3.1119967e-08,1.4555056e-08,4,0,60,12,10,6,53,2021,0
"1575",5.9485767e-05,8.620742e-06,0.00039904675,8.0971804e-05,0.0059788967,0.00017103236,0.00011270515,0.28858772,0.26320097,279860,8.932284e-09,9.587007e-09,6.547227e-10,5.082858e-09,6.2901764e-09,1.2073186e-09,0,0,60,7,13,8,20,2020,0
"1576",5.8303038e-05,7.474644e-06,0.00040235365,8.112178e-05,0.0059728436,0.00017137459,0.000113087524,0.28887507,0.2632792,247948,7.034624e-09,7.602327e-09,5.6770244e-10,4.044223e-09,7.1123005e-09,3.0680771e-09,0,0,60,6,21,4,28,2020,0
"1577",6.964368e-05,1.5634758e-05,0.0004395422,8.895906e-05,0.0065523363,0.00018723121,0.00012302832,0.29118696,0.26390874,48571,1e-09,4.0755737e-08,4.352042e-08,1.8535691e-09,6.208767e-08,6.02341e-08,4,4,60,2,3,17,31,2021,0
"1578",6.1623636e-05,1.13335045e-05,0.00040847712,8.274129e-05,0.006062996,0.00017349071,0.00011500043,0.2882419,0.26310676,180683,3.324114e-09,5.444065e-08,5.1116537e-08,1.8705327e-08,9.80438e-08,7.933847e-08,4,4,60,5,6,11,23,2018,0
"1579",6.543491e-05,1.1166556e-05,0.00042770346,8.375675e-05,0.0062817684,0.00017885705,0.000117383664,0.29081655,0.2638079,410815,1e-09,4.07475e-08,6.024878e-08,1.0701129e-08,6.485147e-08,5.4150345e-08,4,4,60,10,13,6,55,2018,0
"1580",6.1200175e-05,1.1212556e-05,0.0004051039,8.188568e-05,0.006043245,0.00017328735,0.0001136362,0.28795874,0.2630297,358653,1.0309678e-09,7.2860433e-09,6.2550756e-09,1.1264976e-09,1.3358221e-08,1.2231723e-08,4,4,60,9,7,1,33,2018,0
"1581",6.869102e-05,1.942027e-05,0.00040990437,8.292534e-05,0.0060672555,0.00017382082,0.00011406177,0.29284966,0.2643615,282837,7.313527e-09,7.492241e-09,1.7871392e-10,3.913537e-08,3.9724032e-08,5.8866173e-10,0,0,60,7,16,9,57,2018,0
"1582",6.933991e-05,1.7064474e-05,0.00041603978,8.4021885e-05,0.00604844,0.00017354138,0.00011505616,0.28963998,0.26348752,272043,5.7815375e-09,2.774294e-08,2.1961403e-08,5.3491803e-08,8.709664e-08,3.360483e-08,4,0,60,7,8,22,3,2018,0
"1583",6.0560124e-05,8.899285e-06,0.00041322087,8.578048e-05,0.006187799,0.00017840746,0.000117956275,0.28718072,0.26281783,444160,1e-09,1.5328956e-08,3.740649e-08,1.6372779e-08,2.2356774e-07,2.0719496e-07,4,4,60,11,5,10,40,2018,0
"1584",5.935467e-05,7.1617037e-06,0.0004179415,8.7029475e-05,0.0063015157,0.00018096039,0.00011917877,0.28771096,0.26296222,78886,1e-09,1.8851814e-08,2.2004707e-08,1e-09,3.4047282e-08,3.5100978e-08,4,4,60,2,24,18,46,2020,0
"1585",6.871467e-05,1.5529637e-05,0.0004369287,8.7623484e-05,0.0065094368,0.0001860669,0.0001236928,0.29055256,0.26373598,49048,1.04334585e-08,1.4036547e-08,3.6030892e-09,8.232165e-09,2.0830216e-08,1.25980515e-08,0,4,60,2,4,1,28,2021,0
"1586",5.6130564e-05,7.2449116e-06,0.00040443146,8.3952575e-05,0.0061351904,0.00017629954,0.00011602362,0.28736794,0.26286882,425346,5.548463e-09,6.8158674e-09,1.2674045e-09,4.387779e-09,7.915476e-09,3.5276972e-09,0,0,60,10,23,9,6,2019,0
"1587",6.21475e-05,8.796649e-06,0.00042735622,8.795075e-05,0.006377248,0.00018401736,0.00012062955,0.28815925,0.2630843,521299,5.412554e-09,3.043363e-08,2.5021075e-08,7.1735795e-09,5.5629354e-08,4.8455775e-08,4,4,60,12,29,0,19,2018,0
"1588",9.302239e-05,3.4516448e-05,0.0004996307,9.557551e-05,0.0073027248,0.00020812385,0.00013482443,0.30421758,0.267457,471896,1e-09,4.4764366e-08,5.7136347e-08,9.650644e-08,1.6841955e-07,7.19131e-08,4,0,59,11,24,16,56,2021,0
"1589",6.752352e-05,1.4027914e-05,0.0004358616,8.7274835e-05,0.006496271,0.00018611329,0.00012279037,0.29122913,0.26392022,56678,3.675854e-09,1.898054e-08,1.5304686e-08,1.2902751e-08,4.6415373e-08,3.3512624e-08,4,4,60,2,9,8,38,2021,0
"1590",7.668632e-05,2.0013587e-05,0.00044157013,8.8465335e-05,0.00642188,0.00018572983,0.00012398712,0.29253727,0.26427644,439551,5.853623e-09,1.0378496e-08,4.524874e-09,1.7186859e-07,1.8829769e-07,1.6429095e-08,0,0,60,11,1,5,51,2020,0
"1591",0.00012861198,7.3404575e-05,0.0005816375,0.00010397063,0.008030748,0.00023170847,0.00015213821,0.32161087,0.27219325,515647,3.2610803e-08,6.2566556e-08,2.995575e-08,1.0179053e-06,1.0512574e-06,3.335208e-08,0,0,58,12,25,2,7,2021,0
"1592",6.717761e-05,1.28455085e-05,0.00043117662,8.627327e-05,0.0064019,0.00018324386,0.000120196644,0.2924474,0.26425195,137480,7.878453e-09,1.0410505e-08,2.5320526e-09,9.022429e-09,1.917125e-08,1.01488205e-08,0,4,60,4,6,11,20,2021,0
"1593",6.6063105e-05,1.180564e-05,0.00041812527,8.287796e-05,0.0062329955,0.00017695667,0.000116362084,0.29216433,0.26417488,326344,1.06385905e-08,2.46069e-08,1.3968309e-08,2.596472e-08,3.6121936e-08,1.0157214e-08,4,0,60,8,14,15,4,2020,0
"1594",5.790517e-05,8.432678e-06,0.00039759532,8.1137245e-05,0.0060078558,0.00017185303,0.000112781345,0.28863367,0.26321346,299222,6.4586336e-09,9.5946815e-09,3.136048e-09,5.404738e-09,1.12471055e-08,5.8423675e-09,0,4,59,7,27,19,2,2019,0
"1595",6.198061e-05,8.695864e-06,0.0004267725,8.8189954e-05,0.006379213,0.00018304723,0.00011971078,0.2886235,0.2632107,500990,5.5418936e-09,3.768809e-08,3.2146193e-08,1.2947717e-09,3.2154638e-08,3.0859866e-08,4,4,60,12,14,21,50,2018,0
"1596",6.826625e-05,1.4609488e-05,0.00044294563,8.792224e-05,0.0064886436,0.00018488622,0.00012245629,0.28997013,0.2635774,13412,4.290709e-09,1.3957422e-08,9.666713e-09,8.177368e-09,3.133436e-08,2.3156991e-08,4,4,60,1,10,7,32,2018,0
"1597",6.7125504e-05,1.8293158e-05,0.00041410388,8.2141945e-05,0.0061175236,0.00017523905,0.000114978924,0.29208833,0.2641542,208276,6.5360455e-09,1.315344e-08,6.617394e-09,9.145811e-08,1.0957704e-07,1.8118925e-08,4,0,60,5,25,15,16,2018,0
"1598",8.5465654e-05,2.8747643e-05,0.00046045758,8.694311e-05,0.0068076206,0.00019029272,0.00012428724,0.30330628,0.26720887,303117,9.104549e-09,4.3226713e-08,3.4122163e-08,4.090818e-08,8.905961e-08,4.8151435e-08,4,4,59,7,30,11,57,2021,0
"1599",5.870213e-05,8.835799e-06,0.00040849848,8.172801e-05,0.0060947523,0.00017396291,0.000114309616,0.28821307,0.26309896,377817,1.1446392e-09,3.4942893e-08,3.379825e-08,2.1918996e-09,4.0661106e-08,3.846921e-08,4,4,60,9,20,8,57,2018,0
"1600",5.4413995e-05,7.1732857e-06,0.0003885283,8.132457e-05,0.0058822352,0.00016883899,0.00011117243,0.2870255,0.26277554,284547,1.2554008e-08,3.7645687e-08,2.5091682e-08,1.1676857e-08,4.9192856e-08,3.7516e-08,4,4,60,7,17,14,27,2019,0
"1601",8.848669e-05,3.1429303e-05,0.00046540686,8.979118e-05,0.006829932,0.00019521863,0.00012916891,0.300871,0.26654574,410826,8.176831e-09,2.1053529e-08,1.2876698e-08,8.500568e-08,1.2291031e-07,3.790463e-08,4,0,60,10,13,7,6,2021,0
"1602",7.821234e-05,2.513518e-05,0.00044512836,8.876923e-05,0.006596378,0.00018802941,0.00012317434,0.29503667,0.264957,374151,9.44441e-09,9.578814e-09,1.344039e-10,5.1127014e-08,5.205967e-08,9.326546e-10,0,0,60,9,17,19,51,2021,0
"1603",6.07068e-05,1.0947142e-05,0.00040365817,8.1528415e-05,0.0060096467,0.00017126335,0.000112646114,0.2879741,0.26303387,201327,7.975965e-09,2.066446e-08,1.2688496e-08,9.825732e-09,2.8678024e-08,1.8852292e-08,4,4,60,5,20,19,27,2018,0
"1604",6.906364e-05,1.4539323e-05,0.00041833334,8.259711e-05,0.006135401,0.00017542034,0.00011610997,0.29171228,0.2640518,322954,8.6285175e-09,1.8846178e-08,1.02176605e-08,2.833167e-08,3.6444604e-08,8.112933e-09,4,0,60,8,12,6,34,2020,0
"1605",6.4870066e-05,1.2023842e-05,0.00043242628,8.669448e-05,0.0063763754,0.00018301749,0.00012155615,0.28884628,0.26327136,6137,5.3720797e-09,9.85537e-09,4.4832906e-09,2.0447088e-09,1.1189813e-08,9.145104e-09,0,4,60,1,5,6,17,2018,0
"1606",0.00010496401,4.359099e-05,0.0005011138,9.429653e-05,0.007228096,0.0002049534,0.00013507392,0.30586708,0.2679062,444028,1e-09,2.2392706e-08,2.2218126e-08,1.6428397e-07,2.2952864e-07,6.524467e-08,4,0,60,11,5,8,28,2021,0
"1607",6.3330175e-05,9.670632e-06,0.0004274032,8.918486e-05,0.006476777,0.00018650651,0.00012292407,0.29049575,0.2637205,11199,1e-09,1.2482415e-08,1.5587824e-08,8.228456e-09,3.7968046e-08,2.9739592e-08,4,4,59,1,8,18,39,2020,0
"1608",6.2076695e-05,9.468664e-06,0.00042284376,8.77034e-05,0.0063350704,0.00018165697,0.000119734716,0.28862578,0.2632113,490467,1e-09,1.3451353e-08,1.27289415e-08,8.060211e-09,2.84355e-08,2.0375289e-08,4,4,60,12,7,14,27,2018,0
"1609",5.550262e-05,6.9647976e-06,0.00039635628,8.2516395e-05,0.0060095666,0.00017194494,0.00011310248,0.28694317,0.26275313,366753,6.970135e-09,1.9239392e-08,1.2269257e-08,4.5333266e-09,2.1411482e-08,1.6878156e-08,4,4,60,9,12,16,33,2019,0
"1610",5.9468417e-05,8.4654785e-06,0.00040745933,8.520232e-05,0.006134773,0.00017619651,0.00011703709,0.2859003,0.26246917,86073,1e-09,9.316933e-08,1.0258274e-07,2.4531175e-09,1.1214919e-07,1.0969607e-07,4,4,60,3,1,18,33,2019,0
"1611",7.478353e-05,1.861844e-05,0.00043906382,8.8742476e-05,0.006524779,0.00018537673,0.00012408524,0.2937283,0.26460075,438372,1.12822605e-08,4.3011454e-08,3.1729193e-08,1.0681403e-07,1.3729769e-07,3.048367e-08,4,0,60,10,31,10,12,2020,0
"1612",6.222662e-05,1.28514275e-05,0.00040958275,8.320621e-05,0.0061812573,0.00017690215,0.000117470874,0.2897085,0.26350617,382524,5.6213976e-09,8.215037e-09,2.5936395e-09,4.5164356e-08,5.3940457e-08,8.776099e-09,0,0,60,9,22,15,24,2020,0
"1613",6.839888e-05,1.6855818e-05,0.00044222135,8.852976e-05,0.0065357434,0.00018551364,0.0001222353,0.29199317,0.26412827,63004,5.913612e-09,7.099085e-09,1.1854728e-09,8.5580886e-08,9.182452e-08,6.243637e-09,0,0,60,2,13,18,4,2018,0
"1614",5.8501148e-05,8.082043e-06,0.00040976334,8.3009945e-05,0.006139921,0.00017550118,0.00011579299,0.2879895,0.26303804,130387,6.5906685e-09,2.6034643e-08,1.9443974e-08,1.7246593e-08,7.93497e-08,6.2103105e-08,4,4,59,4,1,13,7,2019,0
"1615",9.605868e-05,3.7346832e-05,0.0004915523,9.173808e-05,0.0071160747,0.00020184387,0.00013225175,0.30788723,0.26845628,382804,9.764786e-09,4.397131e-08,3.4206522e-08,1.4983692e-07,2.0635801e-07,5.6521095e-08,4,0,60,9,23,20,4,2021,0
"1616",6.489053e-05,1.2284317e-05,0.000413107,8.0801205e-05,0.006043299,0.00017170995,0.000112060334,0.2889276,0.2632935,231133,5.5515135e-09,2.08994e-08,1.5347887e-08,1.2956871e-08,3.174763e-08,1.8790756e-08,4,4,60,6,10,12,13,2018,0
"1617",8.859871e-05,3.280444e-05,0.00047612778,9.10898e-05,0.0069496133,0.00019904543,0.00013061186,0.30376118,0.26733273,379919,5.059328e-09,1.2610471e-08,7.551144e-09,1.0166281e-07,1.2351053e-07,2.184772e-08,4,0,60,9,21,19,59,2021,0
"1618",5.6959314e-05,8.1742255e-06,0.00039141515,8.0604266e-05,0.0059455605,0.00017077639,0.0001121361,0.2878561,0.26300174,309614,5.5610707e-09,1.5034637e-08,9.473565e-09,1e-09,2.2946361e-08,2.4425516e-08,4,4,60,8,4,0,14,2019,0
"1619",9.5389216e-05,3.764974e-05,0.0004969605,9.306782e-05,0.007282962,0.00020710721,0.00013419875,0.30482906,0.26762354,480958,4.899739e-09,6.1358514e-09,1.2361127e-09,1.12323896e-07,1.16952016e-07,4.6281188e-09,0,0,60,11,30,23,58,2021,0
"1620",6.2003004e-05,9.703645e-06,0.0004223105,8.7960056e-05,0.0063118185,0.00018114525,0.00011927786,0.28722602,0.26283014,495064,1e-09,4.0308542e-08,6.053229e-08,1e-09,7.3680766e-08,7.4348684e-08,4,4,60,12,10,19,4,2018,0
"1621",6.719382e-05,1.5298001e-05,0.00041317954,8.358914e-05,0.006109424,0.00017519874,0.00011399477,0.29107437,0.26387808,316413,5.996141e-09,7.9745845e-09,1.9784439e-09,1.6679634e-08,2.3256982e-08,6.5773484e-09,0,0,60,8,8,17,33,2018,0
"1622",5.8975267e-05,8.0436375e-06,0.00041660634,8.64223e-05,0.0062710233,0.00017985213,0.000118796364,0.2868715,0.2627336,26894,2.9257239e-09,1.070956e-08,7.783837e-09,1e-09,1.9532562e-08,2.2013847e-08,4,4,60,1,19,16,14,2019,0
"1623",7.611278e-05,2.1081389e-05,0.00043642483,8.411381e-05,0.006316435,0.0001808635,0.00012047444,0.2950248,0.2649538,217819,9.945477e-09,1.5899044e-08,5.9535665e-09,7.2682155e-08,8.1988084e-08,9.305925e-09,0,0,60,6,1,6,19,2021,0
"1624",8.382519e-05,2.8298697e-05,0.00046250183,9.1963026e-05,0.006851383,0.0001948037,0.00012912811,0.29783577,0.26571923,511823,6.7331594e-09,9.134881e-09,2.4017222e-09,7.3135695e-08,8.428593e-08,1.1150233e-08,0,0,60,12,21,10,23,2020,0
"1625",5.5437045e-05,7.1261657e-06,0.00039321912,8.259133e-05,0.00594425,0.00017074427,0.00011258045,0.28757286,0.2629246,326094,7.672214e-09,4.2783313e-08,3.51111e-08,2.869346e-09,4.519707e-08,4.2327724e-08,4,4,60,8,15,10,54,2019,0
"1626",7.999997e-05,2.5610514e-05,0.0004492534,8.8777044e-05,0.0066671614,0.0001916143,0.00012614718,0.29708296,0.26551425,377069,6.7449832e-09,1.5042637e-08,8.297654e-09,5.5273933e-08,7.835281e-08,2.3078876e-08,4,0,60,9,19,20,29,2021,0
"1627",8.8068264e-05,3.593936e-05,0.00047965127,8.994187e-05,0.0068613896,0.00019740118,0.00012912507,0.3049695,0.26766178,357652,1.102051e-08,2.3050111e-08,1.2029601e-08,4.677648e-07,4.885075e-07,2.0742677e-08,4,0,60,9,6,8,52,2021,0
"1628",6.354033e-05,1.3386102e-05,0.00041411258,8.350856e-05,0.006160097,0.00017643708,0.00011692043,0.29148936,0.2639911,163489,7.577798e-09,6.309212e-08,5.5514327e-08,5.888525e-08,1.193571e-07,6.047184e-08,4,4,60,4,24,12,49,2018,0
"1629",6.119603e-05,1.02919e-05,0.00041148238,8.2677856e-05,0.0061739064,0.00017462645,0.00011585188,0.28997695,0.26357925,360587,6.106155e-09,2.3627754e-08,1.7521598e-08,1.1244707e-08,3.192866e-08,2.0683954e-08,4,4,60,9,7,9,47,2020,0
"1630",9.5268515e-05,4.0747265e-05,0.00048850704,9.423419e-05,0.0071398863,0.00020268669,0.0001341876,0.3041189,0.26743016,447397,1e-09,6.9032794e-08,8.222687e-08,1.3550464e-07,2.4556704e-07,1.100624e-07,4,0,59,11,7,16,37,2021,0
"1631",7.486477e-05,2.0237152e-05,0.00043651863,8.525279e-05,0.006399527,0.00018401678,0.0001207119,0.29701024,0.26549444,276759,4.3009947e-09,6.0406298e-09,1.7396351e-09,2.8586872e-08,3.445207e-08,5.8651994e-09,0,0,60,7,12,4,39,2021,0
"1632",8.260389e-05,2.6184383e-05,0.00044220025,8.575713e-05,0.0065088463,0.00018404666,0.0001225123,0.2987225,0.2659607,232392,4.5778594e-09,5.4875398e-09,9.0968044e-10,8.696573e-08,8.884351e-08,1.8777828e-09,0,0,60,6,11,9,12,2021,0
"1633",6.1541985e-05,1.0358372e-05,0.0004163832,8.365596e-05,0.006103608,0.00017380863,0.00011585378,0.28752425,0.26291138,147437,2.787253e-09,1.8592369e-08,1.5805115e-08,2.1430424e-08,4.9845593e-08,2.8415169e-08,4,4,60,4,13,9,17,2018,0
"1634",6.748446e-05,1.4665754e-05,0.00043513416,8.855004e-05,0.0065351985,0.00018686207,0.00012287825,0.2914164,0.2639712,58623,1e-09,2.4294147e-08,2.3982475e-08,1.3479996e-08,4.4160352e-08,3.0680358e-08,4,4,60,2,10,17,3,2021,0
"1635",5.9432725e-05,7.662764e-06,0.00041893087,8.67012e-05,0.00632045,0.00018203304,0.00011942492,0.28725138,0.26283705,34590,4.5104946e-09,6.730996e-09,2.2205016e-09,3.1522018e-09,1.0487125e-08,7.334923e-09,0,4,30,1,25,0,30,2020,0
"1636",6.0713977e-05,7.646332e-06,0.00042464366,8.775011e-05,0.0063636834,0.00018218951,0.00011942557,0.28791934,0.26301897,11490,7.2531243e-09,3.7237314e-08,2.998419e-08,5.6426432e-09,4.170076e-08,3.6058115e-08,4,4,60,1,8,23,30,2019,0
"1637",5.615163e-05,8.092928e-06,0.0003877082,8.051652e-05,0.005823884,0.00016853082,0.00011131149,0.28696734,0.26275975,276880,1.0958988e-08,5.817779e-08,4.72188e-08,1e-09,6.084443e-08,6.367732e-08,4,4,60,7,12,6,40,2019,0
"1638",6.433198e-05,1.1233915e-05,0.00041135235,8.1674254e-05,0.0061458005,0.00017488105,0.000115095434,0.29219034,0.26418197,227194,9.662328e-09,1.4201166e-08,4.5388373e-09,3.844502e-08,4.5819537e-08,7.3745188e-09,0,0,59,6,6,18,34,2020,0
"1639",6.081495e-05,1.0866587e-05,0.00040679236,8.1926635e-05,0.006171593,0.00017516021,0.00011519168,0.29113346,0.2638942,351952,4.2559662e-09,3.769688e-08,3.3440912e-08,3.6347743e-09,6.34919e-08,5.985713e-08,4,4,59,9,1,9,52,2020,0
"1640",7.2020055e-05,1.7882861e-05,0.00044588518,8.79178e-05,0.006289575,0.0001876041,0.00012381902,0.29261243,0.2642969,88193,1e-09,2.0032106e-08,2.2705901e-08,3.631246e-08,1.0316518e-07,6.685272e-08,4,4,60,3,3,5,53,2021,0
"1641",5.8843027e-05,7.112298e-06,0.00041510077,8.5799205e-05,0.006207227,0.00017995572,0.00011877508,0.287654,0.26294672,79419,5.2551243e-09,1.8011857e-08,1.2756733e-08,1e-09,2.3711973e-08,2.2742556e-08,4,4,60,2,25,3,39,2020,0
"1642",9.333345e-05,3.7165504e-05,0.00047794578,8.790854e-05,0.0068348898,0.0001921347,0.00012575087,0.3060467,0.2679551,257461,5.744367e-09,8.594602e-09,2.8502354e-09,2.184025e-07,2.2412001e-07,5.7175176e-09,0,0,60,6,28,19,1,2021,0
"1643",8.145126e-05,2.2262524e-05,0.0004432089,8.8923436e-05,0.0065570106,0.00018880822,0.00012576021,0.2950578,0.2649628,462612,7.775498e-09,8.531425e-09,7.559276e-10,7.0138235e-08,7.222716e-08,2.088925e-09,0,0,60,11,17,6,12,2020,0
